Seed;Model_Architecture;Batch_Size;Init_Method;Pruning;Activation;Iterations;Gradient_Loss;PSNR
1;Custom_ResNet;8;kaiming_normal_;small;ReLU;500;0.0060882568359375;11.505865
1;Custom_ResNet;8;kaiming_normal_;;ReLU;500;0.006272435188293457;11.685171
1;Custom_ResNet;8;kaiming_normal_;small;Sigmoid;500;-1.1920928955078125e-07;-0.9816963
1;Custom_ResNet;8;kaiming_normal_;;Sigmoid;500;-1.1920928955078125e-07;-0.9816963
1;Custom_ResNet;8;kaiming_uniform_;small;ReLU;500;0.004427790641784668;13.79936
1;Custom_ResNet;8;kaiming_uniform_;;ReLU;500;0.005144357681274414;10.984324
1;Custom_ResNet;8;kaiming_uniform_;small;Sigmoid;500;-1.1920928955078125e-07;-0.9816963
1;Custom_ResNet;8;kaiming_uniform_;;Sigmoid;500;-1.1920928955078125e-07;-0.9816963
1;Custom_ResNet;16;xavier_normal_;small;ReLU;500;0.03146231174468994;7.2973976
1;Custom_ResNet;16;xavier_normal_;;ReLU;500;0.040078163146972656;5.9114065
1;Custom_ResNet;16;xavier_normal_;small;Sigmoid;500;-1.1920928955078125e-07;-1.0329176
1;Custom_ResNet;16;xavier_normal_;;Sigmoid;500;-1.1920928955078125e-07;-1.0329176
1;Custom_ResNet;16;xavier_uniform_;small;ReLU;500;0.022991538047790527;7.5188665
1;Custom_ResNet;16;xavier_uniform_;;ReLU;500;0.0346946120262146;6.2772803
1;Custom_ResNet;16;xavier_uniform_;small;Sigmoid;500;0.0;-1.0329177
1;Custom_ResNet;16;xavier_uniform_;;Sigmoid;500;0.0;-1.0329177
1;Custom_ResNet;16;kaiming_normal_;small;ReLU;500;0.005232751369476318;8.638052
1;Custom_ResNet;16;kaiming_normal_;;ReLU;500;0.005863964557647705;8.147625
1;Custom_ResNet;16;kaiming_normal_;small;Sigmoid;500;0.0;-1.0329177
1;Custom_ResNet;16;kaiming_normal_;;Sigmoid;500;0.0;-1.0329177
1;Custom_ResNet;16;kaiming_uniform_;small;ReLU;500;0.0048004984855651855;9.421143
1;Custom_ResNet;16;kaiming_uniform_;;ReLU;500;0.0051056742668151855;8.74568
1;Custom_ResNet;16;kaiming_uniform_;small;Sigmoid;500;5.960464477539063e-08;-1.0329177
1;Custom_ResNet;16;kaiming_uniform_;;Sigmoid;500;5.960464477539063e-08;-1.0329177
2;McMahan_CNN;1;xavier_normal_;small;ReLU;500;0.0453648567199707;18.680838
2;McMahan_CNN;1;xavier_normal_;;ReLU;500;0.06383335590362549;16.968502
2;McMahan_CNN;1;xavier_normal_;small;Sigmoid;500;-1.1920928955078125e-07;51.30066
2;McMahan_CNN;1;xavier_normal_;;Sigmoid;500;1.7881393432617188e-07;39.668915
2;McMahan_CNN;1;xavier_uniform_;small;ReLU;500;0.016614139080047607;22.888332
2;McMahan_CNN;1;xavier_uniform_;;ReLU;500;0.03095698356628418;18.358765
2;McMahan_CNN;1;xavier_uniform_;small;Sigmoid;500;0.0;51.84906
2;McMahan_CNN;1;xavier_uniform_;;Sigmoid;500;1.7881393432617188e-07;39.83055
2;McMahan_CNN;1;kaiming_normal_;small;ReLU;500;0.0017228126525878906;23.749226
2;McMahan_CNN;1;kaiming_normal_;;ReLU;500;0.0076825618743896484;27.149048
2;McMahan_CNN;1;kaiming_normal_;small;Sigmoid;500;0.0;27.41039
2;McMahan_CNN;1;kaiming_normal_;;Sigmoid;500;0.0;35.207382
2;McMahan_CNN;1;kaiming_uniform_;small;ReLU;500;0.009135901927947998;25.134203
2;McMahan_CNN;1;kaiming_uniform_;;ReLU;500;0.009669005870819092;30.04288
2;McMahan_CNN;1;kaiming_uniform_;small;Sigmoid;500;1.1920928955078125e-07;26.554867
2;McMahan_CNN;1;kaiming_uniform_;;Sigmoid;500;0.0;29.425255
2;McMahan_CNN;2;xavier_normal_;small;ReLU;500;0.05610203742980957;12.44498
2;McMahan_CNN;2;xavier_normal_;;ReLU;500;0.055923402309417725;11.445746
2;McMahan_CNN;2;xavier_normal_;small;Sigmoid;500;1.1920928955078125e-07;40.05352
2;McMahan_CNN;2;xavier_normal_;;Sigmoid;500;7.152557373046875e-07;32.457855
2;McMahan_CNN;2;xavier_uniform_;small;ReLU;500;0.03449374437332153;15.213746
2;McMahan_CNN;2;xavier_uniform_;;ReLU;500;0.05694502592086792;9.829626
2;McMahan_CNN;2;xavier_uniform_;small;Sigmoid;500;2.980232238769531e-07;35.63092
2;McMahan_CNN;2;xavier_uniform_;;Sigmoid;500;7.152557373046875e-07;32.41337
2;McMahan_CNN;2;kaiming_normal_;small;ReLU;500;0.007430732250213623;17.991055
2;McMahan_CNN;2;kaiming_normal_;;ReLU;500;0.007430970668792725;20.25157
2;McMahan_CNN;2;kaiming_normal_;small;Sigmoid;500;1.1920928955078125e-07;23.406322
2;McMahan_CNN;2;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;25.943645
2;McMahan_CNN;2;kaiming_uniform_;small;ReLU;500;0.011452674865722656;23.365974
2;McMahan_CNN;2;kaiming_uniform_;;ReLU;500;0.016727209091186523;21.791447
2;McMahan_CNN;2;kaiming_uniform_;small;Sigmoid;500;2.384185791015625e-07;23.1425
2;McMahan_CNN;2;kaiming_uniform_;;Sigmoid;500;1.7881393432617188e-07;25.712482
2;McMahan_CNN;4;xavier_normal_;small;ReLU;500;0.08082032203674316;0.9288542
2;McMahan_CNN;4;xavier_normal_;;ReLU;500;0.08103537559509277;-1.1061766
2;McMahan_CNN;4;xavier_normal_;small;Sigmoid;500;1.0132789611816406e-06;18.631853
2;McMahan_CNN;4;xavier_normal_;;Sigmoid;500;1.1920928955078125e-06;19.043915
2;McMahan_CNN;4;xavier_uniform_;small;ReLU;500;0.07658267021179199;3.0361788
2;McMahan_CNN;4;xavier_uniform_;;ReLU;500;0.08678621053695679;-2.107841
2;McMahan_CNN;4;xavier_uniform_;small;Sigmoid;500;1.3113021850585938e-06;19.074154
2;McMahan_CNN;4;xavier_uniform_;;Sigmoid;500;1.3709068298339844e-06;21.02121
2;McMahan_CNN;4;kaiming_normal_;small;ReLU;500;0.01226741075515747;12.304723
2;McMahan_CNN;4;kaiming_normal_;;ReLU;500;0.007793009281158447;18.03355
2;McMahan_CNN;4;kaiming_normal_;small;Sigmoid;500;2.384185791015625e-07;17.002033
2;McMahan_CNN;4;kaiming_normal_;;Sigmoid;500;1.7881393432617188e-07;17.423267
2;McMahan_CNN;4;kaiming_uniform_;small;ReLU;500;0.014799892902374268;19.863144
2;McMahan_CNN;4;kaiming_uniform_;;ReLU;500;0.018993854522705078;19.428667
2;McMahan_CNN;4;kaiming_uniform_;small;Sigmoid;500;1.7881393432617188e-07;17.039814
2;McMahan_CNN;4;kaiming_uniform_;;Sigmoid;500;1.7881393432617188e-07;17.456907
2;McMahan_CNN;8;xavier_normal_;small;ReLU;500;0.08448392152786255;2.5114431
2;McMahan_CNN;8;xavier_normal_;;ReLU;500;0.09492766857147217;-0.94832814
2;McMahan_CNN;8;xavier_normal_;small;Sigmoid;500;1.0728836059570312e-06;17.677143
2;McMahan_CNN;8;xavier_normal_;;Sigmoid;500;1.1920928955078125e-06;18.395569
2;McMahan_CNN;8;xavier_uniform_;small;ReLU;500;0.08972358703613281;-1.5093989
2;McMahan_CNN;8;xavier_uniform_;;ReLU;500;0.10034722089767456;-3.1767821
2;McMahan_CNN;8;xavier_uniform_;small;Sigmoid;500;1.0132789611816406e-06;17.382877
2;McMahan_CNN;8;xavier_uniform_;;Sigmoid;500;9.5367431640625e-07;18.328716
2;McMahan_CNN;8;kaiming_normal_;small;ReLU;500;0.04264545440673828;13.118722
2;McMahan_CNN;8;kaiming_normal_;;ReLU;500;0.028867125511169434;14.506417
2;McMahan_CNN;8;kaiming_normal_;small;Sigmoid;500;2.384185791015625e-07;15.900143
2;McMahan_CNN;8;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;16.155556
2;McMahan_CNN;8;kaiming_uniform_;small;ReLU;500;0.036962926387786865;14.198727
2;McMahan_CNN;8;kaiming_uniform_;;ReLU;500;0.033124566078186035;14.312932
2;McMahan_CNN;8;kaiming_uniform_;small;Sigmoid;500;2.980232238769531e-07;16.098652
2;McMahan_CNN;8;kaiming_uniform_;;Sigmoid;500;3.5762786865234375e-07;16.328035
2;McMahan_CNN;16;xavier_normal_;small;ReLU;500;0.06889444589614868;-0.95330024
2;McMahan_CNN;16;xavier_normal_;;ReLU;500;0.07432055473327637;-1.8376143
2;McMahan_CNN;16;xavier_normal_;small;Sigmoid;500;5.364418029785156e-07;13.404623
2;McMahan_CNN;16;xavier_normal_;;Sigmoid;500;7.748603820800781e-07;13.673435
2;McMahan_CNN;16;xavier_uniform_;small;ReLU;500;0.09040188789367676;-3.5763125
2;McMahan_CNN;16;xavier_uniform_;;ReLU;500;0.09704160690307617;-4.455222
2;McMahan_CNN;16;xavier_uniform_;small;Sigmoid;500;1.1324882507324219e-06;11.401081
2;McMahan_CNN;16;xavier_uniform_;;Sigmoid;500;1.2516975402832031e-06;12.1970415
2;McMahan_CNN;16;kaiming_normal_;small;ReLU;500;0.04128563404083252;9.834686
2;McMahan_CNN;16;kaiming_normal_;;ReLU;500;0.042195260524749756;9.801643
2;McMahan_CNN;16;kaiming_normal_;small;Sigmoid;500;2.980232238769531e-07;11.574097
2;McMahan_CNN;16;kaiming_normal_;;Sigmoid;500;1.1920928955078125e-07;11.748711
2;McMahan_CNN;16;kaiming_uniform_;small;ReLU;500;0.05338698625564575;9.585264
2;McMahan_CNN;16;kaiming_uniform_;;ReLU;500;0.052580058574676514;9.133172
2;McMahan_CNN;16;kaiming_uniform_;small;Sigmoid;500;2.980232238769531e-07;11.685238
2;McMahan_CNN;16;kaiming_uniform_;;Sigmoid;500;3.5762786865234375e-07;11.868616
2;Custom_ResNet;1;xavier_normal_;small;ReLU;500;0.005176126956939697;25.881924
2;Custom_ResNet;1;xavier_normal_;;ReLU;500;0.015262603759765625;18.645977
2;Custom_ResNet;1;xavier_normal_;small;Sigmoid;500;1.1920928955078125e-07;-0.8948672
2;Custom_ResNet;1;xavier_normal_;;Sigmoid;500;0.0;-0.8948665
2;Custom_ResNet;1;xavier_uniform_;small;ReLU;500;0.006731092929840088;24.753817
2;Custom_ResNet;1;xavier_uniform_;;ReLU;500;0.021159887313842773;14.977473
2;Custom_ResNet;1;xavier_uniform_;small;Sigmoid;500;0.0;-0.8948675
2;Custom_ResNet;1;xavier_uniform_;;Sigmoid;500;0.0;-0.8948675
2;Custom_ResNet;1;kaiming_normal_;small;ReLU;500;0.0011684894561767578;23.656252
2;Custom_ResNet;1;kaiming_normal_;;ReLU;500;0.0010206103324890137;25.98433
2;Custom_ResNet;1;kaiming_normal_;small;Sigmoid;500;0.0;-0.89486814
2;Custom_ResNet;1;kaiming_normal_;;Sigmoid;500;0.0;-0.89486814
2;Custom_ResNet;1;kaiming_uniform_;small;ReLU;500;0.0009301900863647461;26.310375
2;Custom_ResNet;1;kaiming_uniform_;;ReLU;500;0.0012922286987304688;23.54223
2;Custom_ResNet;1;kaiming_uniform_;small;Sigmoid;500;1.1920928955078125e-07;-0.89486814
2;Custom_ResNet;1;kaiming_uniform_;;Sigmoid;500;0.0;-0.89486814
2;Custom_ResNet;2;xavier_normal_;small;ReLU;500;0.01086723804473877;20.242748
2;Custom_ResNet;2;xavier_normal_;;ReLU;500;0.02384483814239502;14.678545
2;Custom_ResNet;2;xavier_normal_;small;Sigmoid;500;0.0;-1.075167
2;Custom_ResNet;2;xavier_normal_;;Sigmoid;500;0.0;-1.0751667
2;Custom_ResNet;2;xavier_uniform_;small;ReLU;500;0.009242057800292969;20.93316
2;Custom_ResNet;2;xavier_uniform_;;ReLU;500;0.025409162044525146;12.4179535
2;Custom_ResNet;2;xavier_uniform_;small;Sigmoid;500;-1.1920928955078125e-07;-1.0751672
2;Custom_ResNet;2;xavier_uniform_;;Sigmoid;500;-1.1920928955078125e-07;-1.075167
2;Custom_ResNet;2;kaiming_normal_;small;ReLU;500;0.002129495143890381;20.267658
2;Custom_ResNet;2;kaiming_normal_;;ReLU;500;0.002265453338623047;18.675617
2;Custom_ResNet;2;kaiming_normal_;small;Sigmoid;500;5.960464477539063e-08;-1.0751674
2;Custom_ResNet;2;kaiming_normal_;;Sigmoid;500;5.960464477539063e-08;-1.0751674
2;Custom_ResNet;2;kaiming_uniform_;small;ReLU;500;0.0012293457984924316;21.890059
2;Custom_ResNet;2;kaiming_uniform_;;ReLU;500;0.0019045472145080566;19.184795
2;Custom_ResNet;2;kaiming_uniform_;small;Sigmoid;500;1.1920928955078125e-07;-1.0751674
2;Custom_ResNet;2;kaiming_uniform_;;Sigmoid;500;1.1920928955078125e-07;-1.0751674
2;Custom_ResNet;4;xavier_normal_;small;ReLU;500;0.011885643005371094;16.146978
2;Custom_ResNet;4;xavier_normal_;;ReLU;500;0.021617531776428223;11.796801
2;Custom_ResNet;4;xavier_normal_;small;Sigmoid;500;0.0;-1.0218751
2;Custom_ResNet;4;xavier_normal_;;Sigmoid;500;0.0;-1.0218751
2;Custom_ResNet;4;xavier_uniform_;small;ReLU;500;0.011017382144927979;12.574934
2;Custom_ResNet;4;xavier_uniform_;;ReLU;500;0.021759390830993652;9.913561
2;Custom_ResNet;4;xavier_uniform_;small;Sigmoid;500;1.1920928955078125e-07;-1.0218753
2;Custom_ResNet;4;xavier_uniform_;;Sigmoid;500;1.1920928955078125e-07;-1.0218753
2;Custom_ResNet;4;kaiming_normal_;small;ReLU;500;0.0028617382049560547;15.069661
2;Custom_ResNet;4;kaiming_normal_;;ReLU;500;0.00338822603225708;12.761852
2;Custom_ResNet;4;kaiming_normal_;small;Sigmoid;500;0.0;-1.0218753
2;Custom_ResNet;4;kaiming_normal_;;Sigmoid;500;0.0;-1.0218753
2;Custom_ResNet;4;kaiming_uniform_;small;ReLU;500;0.0027337074279785156;12.903095
2;Custom_ResNet;4;kaiming_uniform_;;ReLU;500;0.0023804903030395508;11.394116
2;Custom_ResNet;4;kaiming_uniform_;small;Sigmoid;500;5.960464477539063e-08;-1.0218753
2;Custom_ResNet;4;kaiming_uniform_;;Sigmoid;500;1.1920928955078125e-07;-1.0218753
2;Custom_ResNet;8;xavier_normal_;small;ReLU;500;0.026472628116607666;11.306627
2;Custom_ResNet;8;xavier_normal_;;ReLU;500;0.040251970291137695;9.944747
2;Custom_ResNet;8;xavier_normal_;small;Sigmoid;500;0.0;-1.0054607
2;Custom_ResNet;8;xavier_normal_;;Sigmoid;500;0.0;-1.0054607
2;Custom_ResNet;8;xavier_uniform_;small;ReLU;500;0.026261866092681885;11.859243
2;Custom_ResNet;8;xavier_uniform_;;ReLU;500;0.04333806037902832;9.019206
2;Custom_ResNet;8;xavier_uniform_;small;Sigmoid;500;1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;8;xavier_uniform_;;Sigmoid;500;0.0;-1.0054607
2;Custom_ResNet;8;kaiming_normal_;small;ReLU;500;0.004567086696624756;12.294187
2;Custom_ResNet;8;kaiming_normal_;;ReLU;500;0.006251990795135498;10.936749
2;Custom_ResNet;8;kaiming_normal_;small;Sigmoid;500;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;8;kaiming_normal_;;Sigmoid;500;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;8;kaiming_uniform_;small;ReLU;500;0.004164278507232666;11.153392
2;Custom_ResNet;8;kaiming_uniform_;;ReLU;500;0.0052724480628967285;10.89757
2;Custom_ResNet;8;kaiming_uniform_;small;Sigmoid;500;0.0;-1.0054607
2;Custom_ResNet;8;kaiming_uniform_;;Sigmoid;500;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;16;xavier_normal_;small;ReLU;500;0.026823759078979492;9.055774
2;Custom_ResNet;16;xavier_normal_;;ReLU;500;0.039434194564819336;7.4847
2;Custom_ResNet;16;xavier_normal_;small;Sigmoid;500;0.0;-1.0135651
2;Custom_ResNet;16;xavier_normal_;;Sigmoid;500;0.0;-1.0135651
2;Custom_ResNet;16;xavier_uniform_;small;ReLU;500;0.030112147331237793;8.504225
2;Custom_ResNet;16;xavier_uniform_;;ReLU;500;0.039995431900024414;6.6383033
2;Custom_ResNet;16;xavier_uniform_;small;Sigmoid;500;0.0;-1.0135651
2;Custom_ResNet;16;xavier_uniform_;;Sigmoid;500;0.0;-1.0135651
2;Custom_ResNet;16;kaiming_normal_;small;ReLU;500;0.004517734050750732;9.998446
2;Custom_ResNet;16;kaiming_normal_;;ReLU;500;0.005632460117340088;9.374253
2;Custom_ResNet;16;kaiming_normal_;small;Sigmoid;500;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;16;kaiming_normal_;;Sigmoid;500;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;16;kaiming_uniform_;small;ReLU;500;0.0047245025634765625;9.648251
2;Custom_ResNet;16;kaiming_uniform_;;ReLU;500;0.004861354827880859;8.784836
2;Custom_ResNet;16;kaiming_uniform_;small;Sigmoid;500;5.960464477539063e-08;-1.0135651
2;Custom_ResNet;16;kaiming_uniform_;;Sigmoid;500;5.960464477539063e-08;-1.0135651
3;McMahan_CNN;1;xavier_normal_;small;ReLU;500;0.023927927017211914;19.928038
3;McMahan_CNN;1;xavier_normal_;;ReLU;500;0.03864651918411255;17.047028
3;McMahan_CNN;1;xavier_normal_;small;Sigmoid;500;0.0;52.132534
3;McMahan_CNN;1;xavier_normal_;;Sigmoid;500;5.960464477539063e-08;39.787754
3;McMahan_CNN;1;xavier_uniform_;small;ReLU;500;0.03561121225357056;18.545044
3;McMahan_CNN;1;xavier_uniform_;;ReLU;500;0.03538244962692261;15.9798355
3;McMahan_CNN;1;xavier_uniform_;small;Sigmoid;500;2.384185791015625e-07;37.306725
3;McMahan_CNN;1;xavier_uniform_;;Sigmoid;500;2.384185791015625e-07;39.33185
3;McMahan_CNN;1;kaiming_normal_;small;ReLU;500;0.006225168704986572;24.402424
3;McMahan_CNN;1;kaiming_normal_;;ReLU;500;0.002778947353363037;24.584438
3;McMahan_CNN;1;kaiming_normal_;small;Sigmoid;500;0.0;26.91203
3;McMahan_CNN;1;kaiming_normal_;;Sigmoid;500;0.0;28.811733
3;McMahan_CNN;1;kaiming_uniform_;small;ReLU;500;0.011327922344207764;20.399353
3;McMahan_CNN;1;kaiming_uniform_;;ReLU;500;0.010071396827697754;22.28029
3;McMahan_CNN;1;kaiming_uniform_;small;Sigmoid;500;0.0;25.407211
3;McMahan_CNN;1;kaiming_uniform_;;Sigmoid;500;0.0;29.368248
3;McMahan_CNN;2;xavier_normal_;small;ReLU;500;0.05022507905960083;14.126818
3;McMahan_CNN;2;xavier_normal_;;ReLU;500;0.09093326330184937;9.2409115
3;McMahan_CNN;2;xavier_normal_;small;Sigmoid;500;2.384185791015625e-07;39.797432
3;McMahan_CNN;2;xavier_normal_;;Sigmoid;500;4.172325134277344e-07;33.805992
3;McMahan_CNN;2;xavier_uniform_;small;ReLU;500;0.05193674564361572;13.307898
3;McMahan_CNN;2;xavier_uniform_;;ReLU;500;0.05928391218185425;11.277662
3;McMahan_CNN;2;xavier_uniform_;small;Sigmoid;500;3.5762786865234375e-07;32.476994
3;McMahan_CNN;2;xavier_uniform_;;Sigmoid;500;4.172325134277344e-07;33.371906
3;McMahan_CNN;2;kaiming_normal_;small;ReLU;500;0.010588586330413818;21.201126
3;McMahan_CNN;2;kaiming_normal_;;ReLU;500;0.01329946517944336;20.139666
3;McMahan_CNN;2;kaiming_normal_;small;Sigmoid;500;1.1920928955078125e-07;23.973188
3;McMahan_CNN;2;kaiming_normal_;;Sigmoid;500;1.1920928955078125e-07;25.679903
3;McMahan_CNN;2;kaiming_uniform_;small;ReLU;500;0.01664048433303833;17.918262
3;McMahan_CNN;2;kaiming_uniform_;;ReLU;500;0.021496713161468506;18.190224
3;McMahan_CNN;2;kaiming_uniform_;small;Sigmoid;500;2.384185791015625e-07;23.765356
3;McMahan_CNN;2;kaiming_uniform_;;Sigmoid;500;2.384185791015625e-07;25.640587
3;McMahan_CNN;4;xavier_normal_;small;ReLU;500;0.10900485515594482;-2.08178
3;McMahan_CNN;4;xavier_normal_;;ReLU;500;0.08968442678451538;0.6050396
3;McMahan_CNN;4;xavier_normal_;small;Sigmoid;500;8.344650268554688e-07;18.228275
3;McMahan_CNN;4;xavier_normal_;;Sigmoid;500;1.0728836059570312e-06;18.716093
3;McMahan_CNN;4;xavier_uniform_;small;ReLU;500;0.04780620336532593;9.843036
3;McMahan_CNN;4;xavier_uniform_;;ReLU;500;0.06789660453796387;4.8061543
3;McMahan_CNN;4;xavier_uniform_;small;Sigmoid;500;8.344650268554688e-07;18.61893
3;McMahan_CNN;4;xavier_uniform_;;Sigmoid;500;8.940696716308594e-07;18.336473
3;McMahan_CNN;4;kaiming_normal_;small;ReLU;500;0.021728932857513428;12.90931
3;McMahan_CNN;4;kaiming_normal_;;ReLU;500;0.01931661367416382;12.937237
3;McMahan_CNN;4;kaiming_normal_;small;Sigmoid;500;1.7881393432617188e-07;17.513271
3;McMahan_CNN;4;kaiming_normal_;;Sigmoid;500;5.960464477539063e-08;17.521008
3;McMahan_CNN;4;kaiming_uniform_;small;ReLU;500;0.021553456783294678;16.446196
3;McMahan_CNN;4;kaiming_uniform_;;ReLU;500;0.022293448448181152;15.868235
3;McMahan_CNN;4;kaiming_uniform_;small;Sigmoid;500;2.980232238769531e-07;17.198217
3;McMahan_CNN;4;kaiming_uniform_;;Sigmoid;500;1.7881393432617188e-07;17.671465
3;McMahan_CNN;8;xavier_normal_;small;ReLU;500;0.10154420137405396;-1.7115312
3;McMahan_CNN;8;xavier_normal_;;ReLU;500;0.10267865657806396;-3.3122468
3;McMahan_CNN;8;xavier_normal_;small;Sigmoid;500;6.556510925292969e-07;17.941996
3;McMahan_CNN;8;xavier_normal_;;Sigmoid;500;7.748603820800781e-07;18.234806
3;McMahan_CNN;8;xavier_uniform_;small;ReLU;500;0.0685698390007019;2.8439298
3;McMahan_CNN;8;xavier_uniform_;;ReLU;500;0.08258658647537231;0.098572195
3;McMahan_CNN;8;xavier_uniform_;small;Sigmoid;500;7.152557373046875e-07;16.886248
3;McMahan_CNN;8;xavier_uniform_;;Sigmoid;500;8.940696716308594e-07;17.459503
3;McMahan_CNN;8;kaiming_normal_;small;ReLU;500;0.035511016845703125;12.231184
3;McMahan_CNN;8;kaiming_normal_;;ReLU;500;0.036226630210876465;11.989404
3;McMahan_CNN;8;kaiming_normal_;small;Sigmoid;500;4.172325134277344e-07;16.504478
3;McMahan_CNN;8;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;16.947672
3;McMahan_CNN;8;kaiming_uniform_;small;ReLU;500;0.03880423307418823;12.239177
3;McMahan_CNN;8;kaiming_uniform_;;ReLU;500;0.040137529373168945;12.31323
3;McMahan_CNN;8;kaiming_uniform_;small;Sigmoid;500;2.384185791015625e-07;16.116058
3;McMahan_CNN;8;kaiming_uniform_;;Sigmoid;500;1.7881393432617188e-07;16.464693
3;McMahan_CNN;16;xavier_normal_;small;ReLU;500;0.07622498273849487;-1.2300397
3;McMahan_CNN;16;xavier_normal_;;ReLU;500;0.08296585083007812;-3.5280478
3;McMahan_CNN;16;xavier_normal_;small;Sigmoid;500;2.980232238769531e-07;13.713999
3;McMahan_CNN;16;xavier_normal_;;Sigmoid;500;5.364418029785156e-07;14.046064
3;McMahan_CNN;16;xavier_uniform_;small;ReLU;500;0.056338727474212646;1.2893411
3;McMahan_CNN;16;xavier_uniform_;;ReLU;500;0.06872445344924927;-0.31173247
3;McMahan_CNN;16;xavier_uniform_;small;Sigmoid;500;1.1324882507324219e-06;11.287913
3;McMahan_CNN;16;xavier_uniform_;;Sigmoid;500;1.1324882507324219e-06;12.106169
3;McMahan_CNN;16;kaiming_normal_;small;ReLU;500;0.043731689453125;9.627972
3;McMahan_CNN;16;kaiming_normal_;;ReLU;500;0.040982186794281006;9.898535
3;McMahan_CNN;16;kaiming_normal_;small;Sigmoid;500;2.384185791015625e-07;11.87801
3;McMahan_CNN;16;kaiming_normal_;;Sigmoid;500;2.384185791015625e-07;12.038443
3;McMahan_CNN;16;kaiming_uniform_;small;ReLU;500;0.037416934967041016;9.439347
3;McMahan_CNN;16;kaiming_uniform_;;ReLU;500;0.03946179151535034;9.467129
3;McMahan_CNN;16;kaiming_uniform_;small;Sigmoid;500;3.5762786865234375e-07;12.071894
3;McMahan_CNN;16;kaiming_uniform_;;Sigmoid;500;3.5762786865234375e-07;12.235247
3;Custom_ResNet;1;xavier_normal_;small;ReLU;500;0.009155869483947754;23.617733
3;Custom_ResNet;1;xavier_normal_;;ReLU;500;0.01978743076324463;17.48794
3;Custom_ResNet;1;xavier_normal_;small;Sigmoid;500;0.0;-0.86800146
3;Custom_ResNet;1;xavier_normal_;;Sigmoid;500;0.0;-0.8680005
3;Custom_ResNet;1;xavier_uniform_;small;ReLU;500;0.009465634822845459;22.028046
3;Custom_ResNet;1;xavier_uniform_;;ReLU;500;0.02079296112060547;16.19457
3;Custom_ResNet;1;xavier_uniform_;small;Sigmoid;500;5.960464477539063e-08;-0.86800146
3;Custom_ResNet;1;xavier_uniform_;;Sigmoid;500;5.960464477539063e-08;-0.86800146
3;Custom_ResNet;1;kaiming_normal_;small;ReLU;500;0.0013971924781799316;23.185394
3;Custom_ResNet;1;kaiming_normal_;;ReLU;500;0.001468062400817871;23.285027
3;Custom_ResNet;1;kaiming_normal_;small;Sigmoid;500;0.0;-0.8680018
3;Custom_ResNet;1;kaiming_normal_;;Sigmoid;500;0.0;-0.8680018
3;Custom_ResNet;1;kaiming_uniform_;small;ReLU;500;0.0007748007774353027;25.593224
3;Custom_ResNet;1;kaiming_uniform_;;ReLU;500;0.0012247562408447266;24.729229
3;Custom_ResNet;1;kaiming_uniform_;small;Sigmoid;500;0.0;-0.8680024
3;Custom_ResNet;1;kaiming_uniform_;;Sigmoid;500;0.0;-0.8680024
3;Custom_ResNet;2;xavier_normal_;small;ReLU;500;0.013634264469146729;18.452782
3;Custom_ResNet;2;xavier_normal_;;ReLU;500;0.02844005823135376;12.533727
3;Custom_ResNet;2;xavier_normal_;small;Sigmoid;500;5.960464477539063e-08;-1.0319704
3;Custom_ResNet;2;xavier_normal_;;Sigmoid;500;0.0;-1.0319704
3;Custom_ResNet;2;xavier_uniform_;small;ReLU;500;0.017331957817077637;16.146658
3;Custom_ResNet;2;xavier_uniform_;;ReLU;500;0.036212146282196045;11.259106
3;Custom_ResNet;2;xavier_uniform_;small;Sigmoid;500;5.960464477539063e-08;-1.0319704
3;Custom_ResNet;2;xavier_uniform_;;Sigmoid;500;1.1920928955078125e-07;-1.03197
3;Custom_ResNet;2;kaiming_normal_;small;ReLU;500;0.0017362236976623535;21.288826
3;Custom_ResNet;2;kaiming_normal_;;ReLU;500;0.002184927463531494;19.866093
3;Custom_ResNet;2;kaiming_normal_;small;Sigmoid;500;0.0;-1.0319707
3;Custom_ResNet;2;kaiming_normal_;;Sigmoid;500;0.0;-1.0319707
3;Custom_ResNet;2;kaiming_uniform_;small;ReLU;500;0.0014181137084960938;22.240269
3;Custom_ResNet;2;kaiming_uniform_;;ReLU;500;0.002367734909057617;19.163445
3;Custom_ResNet;2;kaiming_uniform_;small;Sigmoid;500;0.0;-1.0319707
3;Custom_ResNet;2;kaiming_uniform_;;Sigmoid;500;0.0;-1.0319707
3;Custom_ResNet;4;xavier_normal_;small;ReLU;500;0.019814670085906982;14.431682
3;Custom_ResNet;4;xavier_normal_;;ReLU;500;0.025851845741271973;11.759937
3;Custom_ResNet;4;xavier_normal_;small;Sigmoid;500;0.0;-0.92105025
3;Custom_ResNet;4;xavier_normal_;;Sigmoid;500;0.0;-0.92105025
3;Custom_ResNet;4;xavier_uniform_;small;ReLU;500;0.013946294784545898;14.191521
