Seed;Model_Architecture;Mode;Pruning;Gradient_Loss;Zero_Percentage
0;Custom_ResNet;model.train();;1.1920928955078125e-07;0.0
0;Custom_ResNet;model.train();small;0.001975417137145996;22.236696348170863
0;Custom_ResNet;model.train();;0.002051830291748047;20.946240912578727
0;Custom_ResNet;model.train();small;0.0;1.339685959196926
0;Custom_ResNet;model.train();;5.960464477539063e-08;0.0
0;Custom_ResNet;model.train();small;0.03038686513900757;17.984999412025925
0;Custom_ResNet;model.train();;0.047993600368499756;16.67158882408943
0;Custom_ResNet;model.train();small;0.0;1.339685959196926
0;Custom_ResNet;model.train();;0.0;0.0
0;Custom_ResNet;model.train();small;0.027914822101593018;18.68822356832787
0;Custom_ResNet;model.train();;0.044897258281707764;17.388881401243356
0;Custom_ResNet;model.train();small;5.960464477539063e-08;1.339685959196926
0;Custom_ResNet;model.train();;5.960464477539063e-08;0.0
0;Custom_ResNet;model.train();small;0.006200194358825684;19.279007750339584
0;Custom_ResNet;model.train();;0.005858361721038818;17.96133725888812
0;Custom_ResNet;model.train();small;5.960464477539063e-08;1.339685959196926
0;Custom_ResNet;model.train();;5.960464477539063e-08;0.0
0;Custom_ResNet;model.train();small;0.0037085413932800293;17.52895705211813
0;Custom_ResNet;model.train();;0.004913151264190674;16.227520730784658
0;Custom_ResNet;model.train();small;1.1920928955078125e-07;1.339685959196926
0;Custom_ResNet;model.train();;0.0;0.0
0;Custom_ResNet;model.train();small;0.02438455820083618;13.121532004494018
0;Custom_ResNet;model.train();;0.03063303232192993;11.802304321421534
0;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
0;Custom_ResNet;model.train();;0.0;0.0
0;Custom_ResNet;model.train();small;0.02598714828491211;13.75970313842127
0;Custom_ResNet;model.train();;0.036552608013153076;12.456208460347368
0;Custom_ResNet;model.train();small;0.0;1.339685959196926
0;Custom_ResNet;model.train();;0.0;0.0
0;Custom_ResNet;model.train();small;0.004695296287536621;13.327573514210986
0;Custom_ResNet;model.train();;0.005494356155395508;12.005571524227484
0;Custom_ResNet;model.train();small;0.0;1.339685959196926
0;Custom_ResNet;model.train();;0.0;0.0
0;Custom_ResNet;model.train();small;0.0038289427757263184;12.745846101857156
0;Custom_ResNet;model.train();;0.004801571369171143;11.441769714269656
0;Custom_ResNet;model.train();small;0.0;1.339685959196926
0;Custom_ResNet;model.train();;0.0;0.0
1;McMahan_CNN;model.train();small;0.05099642276763916;72.3697791329459
1;McMahan_CNN;model.train();;0.05448418855667114;72.27008896072763
1;McMahan_CNN;model.train();small;0.0;0.11424957411431078
1;McMahan_CNN;model.train();;1.7881393432617188e-07;0.0
1;McMahan_CNN;model.train();small;0.03498029708862305;70.0741231206084
1;McMahan_CNN;model.train();;0.03945910930633545;69.98338188012883
1;McMahan_CNN;model.train();small;0.0;0.11424957411431078
1;McMahan_CNN;model.train();;1.1920928955078125e-07;0.0
1;McMahan_CNN;model.train();small;0.014514684677124023;71.71298318435448
1;McMahan_CNN;model.train();;0.016620218753814697;71.61329301213624
1;McMahan_CNN;model.train();small;2.384185791015625e-07;0.11424957411431078
1;McMahan_CNN;model.train();;1.1920928955078125e-07;0.0
1;McMahan_CNN;model.train();small;0.0022382736206054688;69.8561030323432
1;McMahan_CNN;model.train();;0.003130495548248291;69.76823657822526
1;McMahan_CNN;model.train();small;1.1920928955078125e-07;0.11424957411431078
1;McMahan_CNN;model.train();;1.1920928955078125e-07;0.0
1;McMahan_CNN;model.train();small;0.08942770957946777;62.933478370942034
1;McMahan_CNN;model.train();;0.14344865083694458;62.829939694400935
1;McMahan_CNN;model.train();small;1.7881393432617188e-07;0.11424957411431078
1;McMahan_CNN;model.train();;4.76837158203125e-07;0.0
1;McMahan_CNN;model.train();small;0.02714061737060547;62.527437981121004
1;McMahan_CNN;model.train();;0.04549604654312134;62.43103990296205
1;McMahan_CNN;model.train();small;0.0;0.11424957411431078
1;McMahan_CNN;model.train();;4.172325134277344e-07;0.0
1;McMahan_CNN;model.train();small;0.015617847442626953;62.67678776936053
1;McMahan_CNN;model.train();;0.018478751182556152;62.569678793628356
1;McMahan_CNN;model.train();small;5.960464477539063e-08;0.11424957411431078
1;McMahan_CNN;model.train();;1.7881393432617188e-07;0.0
1;McMahan_CNN;model.train();small;0.008113622665405273;62.34934032926505
1;McMahan_CNN;model.train();;0.01430821418762207;62.256512550297174
1;McMahan_CNN;model.train();small;2.384185791015625e-07;0.11424957411431078
1;McMahan_CNN;model.train();;3.5762786865234375e-07;0.0
1;McMahan_CNN;model.train();small;0.09811508655548096;53.81873637374448
1;McMahan_CNN;model.train();;0.12252795696258545;53.715197697203386
1;McMahan_CNN;model.train();small;1.0728836059570312e-06;0.11424957411431078
1;McMahan_CNN;model.train();;9.5367431640625e-07;0.0
1;McMahan_CNN;model.train();small;0.05123227834701538;55.06495626151653
1;McMahan_CNN;model.train();;0.07222938537597656;54.96855818335759
1;McMahan_CNN;model.train();small;8.940696716308594e-07;0.11424957411431078
1;McMahan_CNN;model.train();;8.940696716308594e-07;0.0
1;McMahan_CNN;model.train();small;0.01695162057876587;54.24295283217461
1;McMahan_CNN;model.train();;0.012835919857025146;54.13584385644244
1;McMahan_CNN;model.train();small;2.980232238769531e-07;0.11424957411431078
1;McMahan_CNN;model.train();;0.0;0.0
1;McMahan_CNN;model.train();small;0.009986042976379395;54.48911800627074
1;McMahan_CNN;model.train();;0.01737278699874878;54.38914962892072
1;McMahan_CNN;model.train();small;1.7881393432617188e-07;0.11424957411431078
1;McMahan_CNN;model.train();;2.384185791015625e-07;0.0
1;McMahan_CNN;model.train();small;0.10747730731964111;47.694653175572476
1;McMahan_CNN;model.train();;0.12297528982162476;47.58397390064924
1;McMahan_CNN;model.train();small;7.152557373046875e-07;0.11424957411431078
1;McMahan_CNN;model.train();;1.0132789611816406e-06;0.0
1;McMahan_CNN;model.train();small;0.07761448621749878;48.61208096511215
1;McMahan_CNN;model.train();;0.08320856094360352;48.5156828869532
1;McMahan_CNN;model.train();small;7.152557373046875e-07;0.11424957411431078
1;McMahan_CNN;model.train();;1.1920928955078125e-06;0.0
1;McMahan_CNN;model.train();small;0.03853088617324829;47.42929184738408
1;McMahan_CNN;model.train();;0.04287123680114746;47.31861257246084
1;McMahan_CNN;model.train();small;2.384185791015625e-07;0.11424957411431078
1;McMahan_CNN;model.train();;2.384185791015625e-07;0.0
1;McMahan_CNN;model.train();small;0.03112185001373291;48.539005750500074
1;McMahan_CNN;model.train();;0.034698486328125;48.43546707395898
1;McMahan_CNN;model.train();small;1.7881393432617188e-07;0.11424957411431078
1;McMahan_CNN;model.train();;2.384185791015625e-07;0.0
1;McMahan_CNN;model.train();small;0.08094829320907593;40.06376461620211
1;McMahan_CNN;model.train();;0.08856284618377686;39.95308534127887
1;McMahan_CNN;model.train();small;5.364418029785156e-07;0.11424957411431078
1;McMahan_CNN;model.train();;7.748603820800781e-07;0.0
1;McMahan_CNN;model.train();small;0.05946660041809082;42.21085908817341
1;McMahan_CNN;model.train();;0.06734150648117065;42.11446101001446
1;McMahan_CNN;model.train();small;4.172325134277344e-07;0.11424957411431078
1;McMahan_CNN;model.train();;6.556510925292969e-07;0.0
1;McMahan_CNN;model.train();small;0.041882455348968506;40.25665350756393
1;McMahan_CNN;model.train();;0.044988155364990234;40.1459742326407
1;McMahan_CNN;model.train();small;2.980232238769531e-07;0.11424957411431078
1;McMahan_CNN;model.train();;2.980232238769531e-07;0.0
1;McMahan_CNN;model.train();small;0.04444444179534912;42.019175752382594
1;McMahan_CNN;model.train();;0.046435773372650146;41.9156370758415
1;McMahan_CNN;model.train();small;3.5762786865234375e-07;0.11424957411431078
1;McMahan_CNN;model.train();;3.5762786865234375e-07;0.0
1;Custom_ResNet;model.train();small;0.009152710437774658;33.697760919537764
1;Custom_ResNet;model.train();;0.027195751667022705;32.46226360891508
1;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;-1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.008023977279663086;34.753715826132215
1;Custom_ResNet;model.train();;0.018137335777282715;33.57121672688702
1;Custom_ResNet;model.train();small;5.960464477539063e-08;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.0016873478889465332;34.85917528625925
1;Custom_ResNet;model.train();;0.0016584396362304688;33.629441374509774
1;Custom_ResNet;model.train();small;0.0;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.0009015202522277832;37.127206983521155
1;Custom_ResNet;model.train();;0.0012403130531311035;35.929386550625466
1;Custom_ResNet;model.train();small;5.960464477539063e-08;1.339685959196926
1;Custom_ResNet;model.train();;5.960464477539063e-08;0.0
1;Custom_ResNet;model.train();small;0.01700824499130249;27.397059342066854
1;Custom_ResNet;model.train();;0.03455948829650879;26.121952088256613
1;Custom_ResNet;model.train();small;0.0;1.339685959196926
1;Custom_ResNet;model.train();;5.960464477539063e-08;0.0
1;Custom_ResNet;model.train();small;0.01396489143371582;29.11772028578583
1;Custom_ResNet;model.train();;0.02394205331802368;27.855893907639924
1;Custom_ResNet;model.train();small;1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.002347111701965332;27.52663737356544
1;Custom_ResNet;model.train();;0.0025442838668823242;26.248997446026756
1;Custom_ResNet;model.train();small;1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.002237975597381592;29.83384049453542
1;Custom_ResNet;model.train();;0.0025787353515625;28.57409037188421
1;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;-1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.022502481937408447;21.424987842271165
1;Custom_ResNet;model.train();;0.04006218910217285;20.127820373829802
1;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;-1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.01359325647354126;23.05591338148456
1;Custom_ResNet;model.train();;0.02097952365875244;21.76672875744521
1;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.0029855966567993164;21.43601347489816
1;Custom_ResNet;model.train();;0.003655076026916504;20.1451911148436
1;Custom_ResNet;model.train();small;5.960464477539063e-08;1.339685959196926
1;Custom_ResNet;model.train();;5.960464477539063e-08;0.0
1;Custom_ResNet;model.train();small;0.002620398998260498;24.023323150732033
1;Custom_ResNet;model.train();;0.0023328661918640137;22.74607699578717
1;Custom_ResNet;model.train();small;0.0;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.03409773111343384;16.76437596619713
1;Custom_ResNet;model.train();;0.0655871033668518;15.439456479268499
1;Custom_ResNet;model.train();small;0.0;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.03127765655517578;18.645445545635468
1;Custom_ResNet;model.train();;0.04195523262023926;17.346291315470737
1;Custom_ResNet;model.train();small;0.0;1.339685959196926
1;Custom_ResNet;model.train();;-1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.0060882568359375;16.769289174242765
1;Custom_ResNet;model.train();;0.006272435188293457;15.451797670333942
1;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;-1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.004427790641784668;18.73004400766711
1;Custom_ResNet;model.train();;0.005144357681274414;17.424607314755498
1;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;-1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.03146231174468994;12.13646511416452
1;Custom_ResNet;model.train();;0.040078163146972656;10.807554205034883
1;Custom_ResNet;model.train();small;-1.1920928955078125e-07;1.339685959196926
1;Custom_ResNet;model.train();;-1.1920928955078125e-07;0.0
1;Custom_ResNet;model.train();small;0.022991538047790527;13.658789961877444
1;Custom_ResNet;model.train();;0.0346946120262146;12.352789458206498
1;Custom_ResNet;model.train();small;0.0;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.005232751369476318;12.16976574647381
1;Custom_ResNet;model.train();;0.005863964557647705;10.841078571772483
1;Custom_ResNet;model.train();small;0.0;1.339685959196926
1;Custom_ResNet;model.train();;0.0;0.0
1;Custom_ResNet;model.train();small;0.0048004984855651855;12.971191418048495
1;Custom_ResNet;model.train();;0.0051056742668151855;11.662112328644039
1;Custom_ResNet;model.train();small;5.960464477539063e-08;1.339685959196926
1;Custom_ResNet;model.train();;5.960464477539063e-08;0.0
2;McMahan_CNN;model.train();small;0.0453648567199707;76.6317426491249
2;McMahan_CNN;model.train();;0.06383335590362549;76.53534457096596
2;McMahan_CNN;model.train();small;-1.1920928955078125e-07;0.11424957411431078
2;McMahan_CNN;model.train();;1.7881393432617188e-07;0.0
2;McMahan_CNN;model.train();small;0.016614139080047607;67.24120663129753
2;McMahan_CNN;model.train();;0.03095698356628418;67.13479316839478
2;McMahan_CNN;model.train();small;0.0;0.11424957411431078
2;McMahan_CNN;model.train();;1.7881393432617188e-07;0.0
2;McMahan_CNN;model.train();small;0.0017228126525878906;75.50037511325267
2;McMahan_CNN;model.train();;0.0076825618743896484;75.40397703509373
2;McMahan_CNN;model.train();small;0.0;0.11424957411431078
2;McMahan_CNN;model.train();;0.0;0.0
2;McMahan_CNN;model.train();small;0.009135901927947998;67.32068056394034
2;McMahan_CNN;model.train();;0.009669005870819092;67.21440620360349
2;McMahan_CNN;model.train();small;1.1920928955078125e-07;0.11424957411431078
2;McMahan_CNN;model.train();;0.0;0.0
2;McMahan_CNN;model.train();small;0.05610203742980957;70.97221565348994
2;McMahan_CNN;model.train();;0.055923402309417725;70.87224727613992
2;McMahan_CNN;model.train();small;1.1920928955078125e-07;0.11424957411431078
2;McMahan_CNN;model.train();;7.152557373046875e-07;0.0
2;McMahan_CNN;model.train();small;0.03449374437332153;59.94472064031693
2;McMahan_CNN;model.train();;0.05694502592086792;59.83761166458477
2;McMahan_CNN;model.train();small;2.980232238769531e-07;0.11424957411431078
2;McMahan_CNN;model.train();;7.152557373046875e-07;0.0
2;McMahan_CNN;model.train();small;0.007430732250213623;69.92041478530446
2;McMahan_CNN;model.train();;0.007430970668792725;69.82044640795444
2;McMahan_CNN;model.train();small;1.1920928955078125e-07;0.11424957411431078
2;McMahan_CNN;model.train();;2.384185791015625e-07;0.0
2;McMahan_CNN;model.train();small;0.011452674865722656;60.319277482725774
2;McMahan_CNN;model.train();;0.016727209091186523;60.21216850699361
2;McMahan_CNN;model.train();small;2.384185791015625e-07;0.11424957411431078
2;McMahan_CNN;model.train();;1.7881393432617188e-07;0.0
2;McMahan_CNN;model.train();small;0.08082032203674316;63.216598460041865
2;McMahan_CNN;model.train();;0.08103537559509277;63.113059783500766
2;McMahan_CNN;model.train();small;1.0132789611816406e-06;0.11424957411431078
2;McMahan_CNN;model.train();;1.1920928955078125e-06;0.0
2;McMahan_CNN;model.train();small;0.07658267021179199;52.38046221000593
2;McMahan_CNN;model.train();;0.08678621053695679;52.273353234273756
2;McMahan_CNN;model.train();small;1.3113021850585938e-06;0.11424957411431078
2;McMahan_CNN;model.train();;1.3709068298339844e-06;0.0
2;McMahan_CNN;model.train();small;0.01226741075515747;62.51737622885525
2;McMahan_CNN;model.train();;0.007793009281158447;62.413837552314156
2;McMahan_CNN;model.train();small;2.384185791015625e-07;0.11424957411431078
2;McMahan_CNN;model.train();;1.7881393432617188e-07;0.0
2;McMahan_CNN;model.train();small;0.014799892902374268;52.51242417750971
2;McMahan_CNN;model.train();;0.018993854522705078;52.40174490258648
2;McMahan_CNN;model.train();small;1.7881393432617188e-07;0.11424957411431078
2;McMahan_CNN;model.train();;1.7881393432617188e-07;0.0
2;McMahan_CNN;model.train();small;0.08448392152786255;56.31432914078199
2;McMahan_CNN;model.train();;0.09492766857147217;56.20007956666768
2;McMahan_CNN;model.train();small;1.0728836059570312e-06;0.11424957411431078
2;McMahan_CNN;model.train();;1.1920928955078125e-06;0.0
2;McMahan_CNN;model.train();small;0.08972358703613281;46.6016315803628
2;McMahan_CNN;model.train();;0.10034722089767456;46.490952305439556
2;McMahan_CNN;model.train();small;1.0132789611816406e-06;0.11424957411431078
2;McMahan_CNN;model.train();;9.5367431640625e-07;0.0
2;McMahan_CNN;model.train();small;0.04264545440673828;55.73223127007134
2;McMahan_CNN;model.train();;0.028867125511169434;55.61807443100095
2;McMahan_CNN;model.train();small;2.384185791015625e-07;0.11424957411431078
2;McMahan_CNN;model.train();;2.384185791015625e-07;0.0
2;McMahan_CNN;model.train();small;0.036962926387786865;46.590410640048
2;McMahan_CNN;model.train();;0.033124566078186035;46.47973136512476
2;McMahan_CNN;model.train();small;2.980232238769531e-07;0.11424957411431078
2;McMahan_CNN;model.train();;3.5762786865234375e-07;0.0
2;McMahan_CNN;model.train();small;0.06889444589614868;48.69085938492555
2;McMahan_CNN;model.train();;0.07432055473327637;48.57660981081124
2;McMahan_CNN;model.train();small;5.364418029785156e-07;0.11424957411431078
2;McMahan_CNN;model.train();;7.748603820800781e-07;0.0
2;McMahan_CNN;model.train();small;0.09040188789367676;40.47240158725301
2;McMahan_CNN;model.train();;0.09704160690307617;40.361722312329775
2;McMahan_CNN;model.train();small;1.1324882507324219e-06;0.11424957411431078
2;McMahan_CNN;model.train();;1.2516975402832031e-06;0.0
2;McMahan_CNN;model.train();small;0.04128563404083252;48.32005831179562
2;McMahan_CNN;model.train();;0.042195260524749756;48.20580873768131
2;McMahan_CNN;model.train();small;2.980232238769531e-07;0.11424957411431078
2;McMahan_CNN;model.train();;1.1920928955078125e-07;0.0
2;McMahan_CNN;model.train();small;0.05338698625564575;39.79970157862866
2;McMahan_CNN;model.train();;0.052580058574676514;39.689022303705414
2;McMahan_CNN;model.train();small;2.980232238769531e-07;0.11424957411431078
2;McMahan_CNN;model.train();;3.5762786865234375e-07;0.0
2;Custom_ResNet;model.train();small;0.005176126956939697;33.874269484718134
2;Custom_ResNet;model.train();;0.015262603759765625;32.63658852607517
2;Custom_ResNet;model.train();small;1.1920928955078125e-07;1.339685959196926
2;Custom_ResNet;model.train();;0.0;0.0
2;Custom_ResNet;model.train();small;0.006731092929840088;34.0251470337916
2;Custom_ResNet;model.train();;0.021159887313842773;32.780091788391616
2;Custom_ResNet;model.train();small;0.0;1.339685959196926
2;Custom_ResNet;model.train();;0.0;0.0
2;Custom_ResNet;model.train();small;0.0011684894561767578;35.318233586260625
2;Custom_ResNet;model.train();;0.0010206103324890137;34.0785658658943
2;Custom_ResNet;model.train();small;0.0;1.339685959196926
2;Custom_ResNet;model.train();;0.0;0.0
2;Custom_ResNet;model.train();small;0.0009301900863647461;35.65248387277494
2;Custom_ResNet;model.train();;0.0012922286987304688;34.4154472692855
2;Custom_ResNet;model.train();small;1.1920928955078125e-07;1.339685959196926
2;Custom_ResNet;model.train();;0.0;0.0
2;Custom_ResNet;model.train();small;0.01086723804473877;27.295278075941194
2;Custom_ResNet;model.train();;0.02384483814239502;26.02647118363209
2;Custom_ResNet;model.train();small;0.0;1.339685959196926
2;Custom_ResNet;model.train();;0.0;0.0
