Seed,Model_Architecture,Batch_Size,Init_Method,Activation,Iterations,Gradient_Loss,PSNR
3,Custom_ResNet,1,kaiming_normal_,ReLU,1200,0.0010303854942321777,23.81915855407715
3,Custom_ResNet,1,kaiming_normal_,Sigmoid,1200,5.960464477539063e-08,-0.8680018186569214
3,Custom_ResNet,1,kaiming_uniform_,ReLU,1200,0.001520991325378418,21.0716552734375
3,Custom_ResNet,1,kaiming_uniform_,Sigmoid,1200,5.960464477539063e-08,-0.8680018186569214
3,Custom_ResNet,2,xavier_normal_,ReLU,1200,0.014245331287384033,16.146610260009766
3,Custom_ResNet,2,xavier_normal_,Sigmoid,1200,-1.1920928955078125e-07,-1.0319704413414001
3,Custom_ResNet,2,xavier_uniform_,ReLU,1200,0.01824849843978882,14.43403673171997
3,Custom_ResNet,2,xavier_uniform_,Sigmoid,1200,1.1920928955078125e-07,-1.0319704413414001
3,Custom_ResNet,2,kaiming_normal_,ReLU,1200,0.0028076171875,16.450406074523926
3,Custom_ResNet,2,kaiming_normal_,Sigmoid,1200,0.0,-1.0319704413414001
3,Custom_ResNet,2,kaiming_uniform_,ReLU,1200,0.0023990869522094727,17.641094207763672
3,Custom_ResNet,2,kaiming_uniform_,Sigmoid,1200,1.7881393432617188e-07,-1.0319704413414001
3,Custom_ResNet,4,xavier_normal_,ReLU,1200,0.011247694492340088,11.056716680526733
3,Custom_ResNet,4,xavier_normal_,Sigmoid,1200,-1.1920928955078125e-07,-0.9210500866174698
3,Custom_ResNet,4,xavier_uniform_,ReLU,1200,0.015839755535125732,12.1456298828125
3,Custom_ResNet,4,xavier_uniform_,Sigmoid,1200,0.0,-0.9210500866174698
3,Custom_ResNet,4,kaiming_normal_,ReLU,1200,0.0019404888153076172,12.587571382522583
3,Custom_ResNet,4,kaiming_normal_,Sigmoid,1200,0.0,-0.9210500866174698
3,Custom_ResNet,4,kaiming_uniform_,ReLU,1200,0.0031215548515319824,13.432960271835327
3,Custom_ResNet,4,kaiming_uniform_,Sigmoid,1200,0.0,-0.9210500866174698
3,Custom_ResNet,8,xavier_normal_,ReLU,1200,0.022833526134490967,12.375735640525818
3,Custom_ResNet,8,xavier_normal_,Sigmoid,1200,0.0,-0.9273505285382271
3,Custom_ResNet,8,xavier_uniform_,ReLU,1200,0.03755730390548706,9.052302896976471
3,Custom_ResNet,8,xavier_uniform_,Sigmoid,1200,0.0,-0.9273505285382271
3,Custom_ResNet,8,kaiming_normal_,ReLU,1200,0.004556179046630859,10.91251254081726
3,Custom_ResNet,8,kaiming_normal_,Sigmoid,1200,0.0,-0.9273505285382271
3,Custom_ResNet,8,kaiming_uniform_,ReLU,1200,0.0042877197265625,13.066438794136047
3,Custom_ResNet,8,kaiming_uniform_,Sigmoid,1200,0.0,-0.9273505285382271
3,Custom_ResNet,16,xavier_normal_,ReLU,1200,0.019842684268951416,9.030546724796295
3,Custom_ResNet,16,xavier_normal_,Sigmoid,1200,5.960464477539063e-08,-0.9933703280985355
3,Custom_ResNet,16,xavier_uniform_,ReLU,1200,0.023958981037139893,8.10416954755783
3,Custom_ResNet,16,xavier_uniform_,Sigmoid,1200,5.960464477539063e-08,-0.9933703280985355
3,Custom_ResNet,16,kaiming_normal_,ReLU,1200,0.00410085916519165,9.447548806667328
3,Custom_ResNet,16,kaiming_normal_,Sigmoid,1200,0.0,-0.9933703280985355
3,Custom_ResNet,16,kaiming_uniform_,ReLU,1200,0.0042909979820251465,9.46770042181015
3,Custom_ResNet,16,kaiming_uniform_,Sigmoid,1200,-1.1920928955078125e-07,-0.9933703280985355
4,McMahan_CNN,1,xavier_normal_,ReLU,1200,0.04547929763793945,16.143781661987305
4,McMahan_CNN,1,xavier_normal_,Sigmoid,1200,2.384185791015625e-07,39.22352600097656
4,McMahan_CNN,1,xavier_uniform_,ReLU,1200,0.012987673282623291,20.152921676635742
4,McMahan_CNN,1,xavier_uniform_,Sigmoid,1200,1.7881393432617188e-07,39.342525482177734
4,McMahan_CNN,1,kaiming_normal_,ReLU,1200,0.002678215503692627,27.81917953491211
4,McMahan_CNN,1,kaiming_normal_,Sigmoid,1200,0.0,27.810253143310547
4,McMahan_CNN,1,kaiming_uniform_,ReLU,1200,0.0036652088165283203,21.41742515563965
4,McMahan_CNN,1,kaiming_uniform_,Sigmoid,1200,1.7881393432617188e-07,28.488786697387695
4,McMahan_CNN,2,xavier_normal_,ReLU,1200,0.044881582260131836,14.543591976165771
4,McMahan_CNN,2,xavier_normal_,Sigmoid,1200,2.980232238769531e-07,33.90621376037598
4,McMahan_CNN,2,xavier_uniform_,ReLU,1200,0.028780341148376465,18.67898464202881
4,McMahan_CNN,2,xavier_uniform_,Sigmoid,1200,2.384185791015625e-07,33.60599136352539
4,McMahan_CNN,2,kaiming_normal_,ReLU,1200,0.003580808639526367,22.5801420211792
4,McMahan_CNN,2,kaiming_normal_,Sigmoid,1200,5.960464477539063e-08,23.68355655670166
4,McMahan_CNN,2,kaiming_uniform_,ReLU,1200,0.007179558277130127,21.432963371276855
4,McMahan_CNN,2,kaiming_uniform_,Sigmoid,1200,1.7881393432617188e-07,23.24634838104248
4,McMahan_CNN,4,xavier_normal_,ReLU,1200,0.07177603244781494,7.056644439697266
4,McMahan_CNN,4,xavier_normal_,Sigmoid,1200,9.5367431640625e-07,19.12569808959961
4,McMahan_CNN,4,xavier_uniform_,ReLU,1200,0.032145559787750244,14.189489841461182
4,McMahan_CNN,4,xavier_uniform_,Sigmoid,1200,5.364418029785156e-07,18.55688214302063
4,McMahan_CNN,4,kaiming_normal_,ReLU,1200,0.010796725749969482,13.261028170585632
4,McMahan_CNN,4,kaiming_normal_,Sigmoid,1200,1.7881393432617188e-07,16.87219262123108
4,McMahan_CNN,4,kaiming_uniform_,ReLU,1200,0.009705722332000732,18.290807723999023
4,McMahan_CNN,4,kaiming_uniform_,Sigmoid,1200,5.960464477539063e-08,17.348387479782104
4,McMahan_CNN,8,xavier_normal_,ReLU,1200,0.09092199802398682,4.101355016231537
4,McMahan_CNN,8,xavier_normal_,Sigmoid,1200,1.2516975402832031e-06,18.113399267196655
4,McMahan_CNN,8,xavier_uniform_,ReLU,1200,0.05026745796203613,8.39929723739624
4,McMahan_CNN,8,xavier_uniform_,Sigmoid,1200,3.5762786865234375e-07,17.914316654205322
4,McMahan_CNN,8,kaiming_normal_,ReLU,1200,0.021792590618133545,13.186760783195496
4,McMahan_CNN,8,kaiming_normal_,Sigmoid,1200,1.7881393432617188e-07,16.59490394592285
4,McMahan_CNN,8,kaiming_uniform_,ReLU,1200,0.01707017421722412,13.922217726707458
4,McMahan_CNN,8,kaiming_uniform_,Sigmoid,1200,1.1920928955078125e-07,16.24561083316803
4,McMahan_CNN,16,xavier_normal_,ReLU,1200,0.07783836126327515,0.4155607670545578
4,McMahan_CNN,16,xavier_normal_,Sigmoid,1200,6.556510925292969e-07,13.466813743114471
4,McMahan_CNN,16,xavier_uniform_,ReLU,1200,0.03631186485290527,3.7540092691779137
4,McMahan_CNN,16,xavier_uniform_,Sigmoid,1200,2.980232238769531e-07,13.372769355773926
4,McMahan_CNN,16,kaiming_normal_,ReLU,1200,0.025923073291778564,11.052219718694687
4,McMahan_CNN,16,kaiming_normal_,Sigmoid,1200,4.76837158203125e-07,11.215647459030151
4,McMahan_CNN,16,kaiming_uniform_,ReLU,1200,0.024441003799438477,10.026071161031723
4,McMahan_CNN,16,kaiming_uniform_,Sigmoid,1200,1.7881393432617188e-07,12.11417818069458
4,Custom_ResNet,1,xavier_normal_,ReLU,1200,0.027933716773986816,13.312677383422852
4,Custom_ResNet,1,xavier_normal_,Sigmoid,1200,-1.1920928955078125e-07,-0.8032539486885071
4,Custom_ResNet,1,xavier_uniform_,ReLU,1200,0.010435640811920166,19.99895477294922
4,Custom_ResNet,1,xavier_uniform_,Sigmoid,1200,5.960464477539063e-08,-0.8032539486885071
4,Custom_ResNet,1,kaiming_normal_,ReLU,1200,0.001574873924255371,23.837265014648438
4,Custom_ResNet,1,kaiming_normal_,Sigmoid,1200,0.0,-0.8032551407814026
4,Custom_ResNet,1,kaiming_uniform_,ReLU,1200,0.0010880827903747559,23.532909393310547
4,Custom_ResNet,1,kaiming_uniform_,Sigmoid,1200,-1.1920928955078125e-07,-0.8032548427581787
4,Custom_ResNet,2,xavier_normal_,ReLU,1200,0.017215490341186523,15.849993705749512
4,Custom_ResNet,2,xavier_normal_,Sigmoid,1200,0.0,-1.031447172164917
4,Custom_ResNet,2,xavier_uniform_,ReLU,1200,0.01706010103225708,14.56236457824707
4,Custom_ResNet,2,xavier_uniform_,Sigmoid,1200,0.0,-1.031447172164917
4,Custom_ResNet,2,kaiming_normal_,ReLU,1200,0.0025258660316467285,18.81979751586914
4,Custom_ResNet,2,kaiming_normal_,Sigmoid,1200,0.0,-1.031447857618332
4,Custom_ResNet,2,kaiming_uniform_,ReLU,1200,0.0013670921325683594,22.13798236846924
4,Custom_ResNet,2,kaiming_uniform_,Sigmoid,1200,-1.1920928955078125e-07,-1.031447857618332
4,Custom_ResNet,4,xavier_normal_,ReLU,1200,0.013319194316864014,11.114852905273438
4,Custom_ResNet,4,xavier_normal_,Sigmoid,1200,0.0,-1.0798975676298141
4,Custom_ResNet,4,xavier_uniform_,ReLU,1200,0.009764254093170166,14.540939331054688
4,Custom_ResNet,4,xavier_uniform_,Sigmoid,1200,0.0,-1.0798975676298141
4,Custom_ResNet,4,kaiming_normal_,ReLU,1200,0.0022423863410949707,17.37247610092163
4,Custom_ResNet,4,kaiming_normal_,Sigmoid,1200,0.0,-1.079897627234459
4,Custom_ResNet,4,kaiming_uniform_,ReLU,1200,0.002055227756500244,16.494556188583374
4,Custom_ResNet,4,kaiming_uniform_,Sigmoid,1200,-1.1920928955078125e-07,-1.079897627234459
4,Custom_ResNet,8,xavier_normal_,ReLU,1200,0.02645009756088257,10.632656335830688
4,Custom_ResNet,8,xavier_normal_,Sigmoid,1200,0.0,-0.987529344856739
4,Custom_ResNet,8,xavier_uniform_,ReLU,1200,0.019059717655181885,11.478149652481079
4,Custom_ResNet,8,xavier_uniform_,Sigmoid,1200,-1.1920928955078125e-07,-0.987529344856739
4,Custom_ResNet,8,kaiming_normal_,ReLU,1200,0.005480647087097168,13.057127594947815
4,Custom_ResNet,8,kaiming_normal_,Sigmoid,1200,0.0,-0.9875293746590614
4,Custom_ResNet,8,kaiming_uniform_,ReLU,1200,0.004165709018707275,12.584826111793518
4,Custom_ResNet,8,kaiming_uniform_,Sigmoid,1200,0.0,-0.9875293746590614
4,Custom_ResNet,16,xavier_normal_,ReLU,1200,0.024286091327667236,8.717422485351562
4,Custom_ResNet,16,xavier_normal_,Sigmoid,1200,0.0,-1.0465677082538605
4,Custom_ResNet,16,xavier_uniform_,ReLU,1200,0.019898951053619385,8.503184258937836
4,Custom_ResNet,16,xavier_uniform_,Sigmoid,1200,-1.1920928955078125e-07,-1.0465677082538605
4,Custom_ResNet,16,kaiming_normal_,ReLU,1200,0.005289614200592041,9.17426922917366
4,Custom_ResNet,16,kaiming_normal_,Sigmoid,1200,5.960464477539063e-08,-1.0465677082538605
4,Custom_ResNet,16,kaiming_uniform_,ReLU,1200,0.004127562046051025,9.37650978565216
4,Custom_ResNet,16,kaiming_uniform_,Sigmoid,1200,0.0,-1.0465677082538605
0,Custom_ResNet,1,xavier_normal_,Sigmoid,1200,0.0,-0.604653000831604
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.0010241866111755371,23.455026626586914
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.0010241866111755371,23.455026626586914
0,Custom_ResNet,1,kaiming_uniform_,Sigmoid,500,5.960464477539063e-08,-0.6046538949012756
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.09187370538711548,-2.518345355987549
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.09187370538711548,-2.518345355987549
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.016864001750946045,21.104454040527344
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,-22.764606475830078,-14.464212417602539
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.09187370538711548,-2.518345355987549
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,-30.776912689208984,-5.1223649978637695
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,-22.764606475830078,-14.464212417602539
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,-30.776912689208984,-5.1223649978637695
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.9999855160713196,-4.348885536193848
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.9999855160713196,-4.348885536193848
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.7868013381958008,-6.555764675140381
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,-22.764606475830078,-14.464212417602539
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,-22.764606475830078,-14.464212417602539
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.016864001750946045,21.104454040527344
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.016864001750946045,21.104454040527344
0,McMahan_CNN,4,kaiming_normal_,ReLU,500,0.022031843662261963,15.848368406295776
0,McMahan_CNN,4,kaiming_normal_,ReLU,500,0.1843191385269165,5.56748104095459
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.15221059322357178,6.023819446563721
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.016864001750946045,21.104454040527344
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.15019184350967407,5.984697341918945
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.15221059322357178,6.023819446563721
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.01100701093673706,22.614341735839844
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.14352363348007202,0.9009624719619751
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.13781464099884033,1.1399976015090942
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.013676822185516357,21.383304595947266
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.13781464099884033,1.1399976015090942
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.36131972074508667,-9.919434547424316
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.009540259838104248,14.58060359954834
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.0021618008613586426,18.952800750732422
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.0012575984001159668,24.03738021850586
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.034250080585479736,21.375110626220703
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.034250080585479736,21.375110626220703
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.018974781036376953,16.7120418548584
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.00532001256942749,20.26014518737793
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.0140303373336792,14.055736541748047
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.006386697292327881,20.921154022216797
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.007055521011352539,15.45507526397705
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.02418386936187744,15.509330749511719
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.0009667277336120605,19.04863739013672
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.006422162055969238,21.698814392089844
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.022392690181732178,21.444175720214844
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.022392690181732178,21.444175720214844
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.024633824825286865,22.124052047729492
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.009848058223724365,15.368135452270508
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.01784306764602661,21.371992111206055
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.01784306764602661,21.371992111206055
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,-1.1920928955078125e-07,-1.4812368154525757
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.007055521011352539,15.45507526397705
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.02418386936187744,15.509330749511719
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.024633824825286865,22.124052047729492
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.022392690181732178,21.444175720214844
0,Custom_ResNet,1,kaiming_normal_,ReLU,500,0.0008886456489562988,26.795255661010742
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0006663203239440918,21.03917694091797
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0032926201820373535,-3.7610223293304443
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0006663203239440918,21.03917694091797
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0006663203239440918,21.03917694091797
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0032926201820373535,-3.7610223293304443
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,1.7881393432617188e-07,-3.5805509090423584
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,4.172325134277344e-07,67.89177703857422
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,1.7881393432617188e-07,-3.5805509090423584
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,1.7881393432617188e-07,-3.5805509090423584
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,4.172325134277344e-07,67.89177703857422
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.027346312999725342,23.542682647705078
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0693938136100769,-2.465749979019165
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0693938136100769,-2.465749979019165
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0693938136100769,-2.465749979019165
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0693938136100769,-2.465749979019165
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0693938136100769,-2.465749979019165
1,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.07649320363998413,-2.81428861618042
2,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.06158757209777832,-2.69480562210083
3,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.06255567073822021,-2.76462984085083
4,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.09977561235427856,-2.9191434383392334
4,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.009321033954620361,24.04889678955078
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.027346312999725342,23.542682647705078
1,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.002729356288909912,27.858055114746094
2,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.006399691104888916,23.597164154052734
3,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.010840415954589844,26.772844314575195
3,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.010840415954589844,26.772844314575195
3,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.06255567073822021,-2.76462984085083
3,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.010840415954589844,26.772844314575195
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.027346312999725342,23.542682647705078
1,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.002729356288909912,27.858055114746094
2,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.006399691104888916,23.597164154052734
4,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.009321033954620361,24.04889678955078
0,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.0693938136100769,-2.465749979019165
2,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.06158757209777832,-2.69480562210083
1,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.07649320363998413,-2.81428861618042
3,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.06255567073822021,-2.76462984085083
4,McMahan_CNN,1,kaiming_normal_,ReLU,500,0.09977561235427856,-2.9191434383392334
